"artist_name","track_name","release_date","genre","lyrics"
"Girls’ Generation (소녀시대)","Gee","2009","K-Pop","Uh-huh Listen, boy My first love story (Ooh-oh-oh, ooh-oh-oh, yeah) My angel (Ha) And my girls (Ha) My sunshine Uh, uh, let's go 너무, 너무 멋져, 눈이, 눈이 부셔 숨을 못 쉬겠어, 떨리는 girl Gee, gee, gee, gee, baby, baby, baby Gee, gee, gee, gee, baby, baby, baby Oh, 너무 부끄러워, 쳐다볼 수 없어 사랑에 빠져서 수줍은 girl Gee, gee, gee, gee, baby, baby, baby Gee, gee, gee, gee, ba—, ba-ba—, ba-ba-ba— (어떻게 하죠?) 어떡-어떡하죠? (떨리는 나는) 떨리는 나는요 (두근두근, 두근두근) 두근두근거려 밤에 잠도 못 이루죠 나는, 나는 바본가 봐요 그대, 그대밖에 모르는 바보 그래요, 그대 보는 난 너무 반짝반짝 눈이 부셔 No, no, no, no, no 너무 깜짝깜짝 놀라 나는 Oh, oh, oh, oh, oh 너무 짜릿짜릿, 몸이 떨려 Gee, gee, gee, gee, gee Oh, 젖은 눈빛, oh, yeah Oh, 좋은 향기, oh, yeah, yeah, yeah Oh, 너무, 너무 예뻐, 맘이 너무 예뻐 첫눈에 반했어, 꼭 집은 girl Gee, gee, gee, gee, baby, baby, baby Gee, gee, gee, gee, baby, baby, baby 너무나 뜨거워, 만질 수가 없어 사랑이 되버려, 후끈한 girl Gee, gee, gee, gee, baby, baby, baby Gee, gee, gee, gee, ba—, ba-ba—, ba-ba-ba— (어쩌면 좋아?) 어쩌면 좋아요? (수줍은 나는) 수줍은 나는요 (몰라, 몰라, 몰라, 몰라) 몰라, 몰라 하며 매일 그대만 그리죠 친한 친구들은 말하죠 ""정말 너는 정말 못 말려, 바보"" 하지만 그댈 보는 나 너무 반짝반짝 눈이 부셔 No, no, no, no, no 너무 깜짝깜짝 놀라 나는 Oh, oh, oh, oh, oh 너무 짜릿짜릿, 몸이 떨려 Gee, gee, gee, gee, gee Oh, 젖은 눈빛, oh, yeah Oh, 좋은 향기, oh, yeah, yeah, yeah 말도 못했는걸 너무 부끄러워 하는 난 (Ooh-oh-oh, ooh-oh-oh, yeah) 용기가 없는 걸까? (Ha) 어떡해야 좋은 걸까? (Ha) 두근두근 맘 졸이며 바라보고 있는 난 너무 반짝반짝 눈이 부셔 (Oh) No, no, no, no, no (Ha) 너무 깜짝깜짝 놀라 나는 (Oh, woah-oh, yeah) Oh, oh, oh, oh, oh 너무 짜릿짜릿, 몸이 떨려 (떨려와) Gee, gee, gee, gee, gee Oh, 젖은 눈빛, oh, yeah Oh, 좋은 향기, oh, yeah, yeah, yeah (눈이 부셔) 너무 반짝반짝 눈이 부셔 (No, no, no) No, no, no, no, no 너무 *깜짝깜짝 놀라 나는* (Oh, oh, oh) Oh, oh, oh, oh, oh 너무 짜릿짜릿, 몸이 떨려 (떨려와) Gee, gee, gee, gee, gee Oh, 젖은 눈빛, *oh, yeah* Oh, 좋은 향기, *oh, yeah, yeah, yeah*"
"Girls’ Generation (소녀시대)","The Boys","2011","K-Pop","겁이 나서 시작조차 안 해봤다면 그댄 투덜대지 마라 좀 (GG) 주저하면 기회는 모두 너를 비켜가 가슴 펴고 나와봐라 좀 (TRX) Bring the boys out Yeah, you know B-bring the boys out We bring the boys out, we bring the boys out Yeah B-bring the boys out 순리에 맞춰 사는 것 넌 길들여져 버렸니? 괜찮니? (Get up) 암담한 세상이 그댈 주눅 들게 만드니? (That's funny) 괜찮니? 그냥 볼 수가 없어 난, 부딪히고 깨져도 몇 번이고 일어나 (Ah, ah, ah, ah) 날카롭게 멋지게 일을 내고야 말던 (Ah, ah) 네 야성을 보여줘 My boy (Ah, ah, ah) B-bring the boys out Girls' Generation make you feel the heat 전 세계가 너를 주목해 B-bring the boys out 위풍도 당당하지, 뼛속부터 넌 원래 멋졌어, *you know the girls* B-bring the boys out 흔들리지 말고 그댄 자릴 지켜 원래 전쟁 같은 삶을 사는 인간인 걸 너는 왜 (Yeah, fly high), 벌써 왜 (You, fly high) 포기해? Oh, 넌 멀었잖아 너의 집념을 보여줘 (Yeah), 지굴 좀 흔들어줘 (Yeah) 모두가 널 볼 수 있게 (Ah, ah, ah, ah) 역사는 새롭게 (Yeah) 쓰여지게 될 걸 (Come on, come on) 주인공은 바로 너 (Ha-ha-ha-ha-ha-ha) 바로 너 (Ha-ha-ha-ha-ha-ha) B-bring the boys out (Bring the boys out) Girls' Generation make you feel the heat 전 세계가 너를 주목해 B-bring the boys out 위풍도 당당하지, 뼛속부터 넌 원래 멋졌어, *you know the girls* B-bring the boys out Girls bring the boys out I wanna dance right now 내가 이끌어줄게, come out 세상 남자들이여, 난 number one 지혜를 주는 Athena, check this out 즐겨봐라 도전의 설레임 이미 모두 가진 세상의 남자 그대로 쭉 가는 거야, keep up Girls' Generation, we don't stop (B-bring the boys out) 막혀 버렸던 미래가, 안 보였던 미래가 네 눈앞에 펼쳐져 점점 더 완벽한 네 모습에 마치 난 빨려 들 것 같아, my heart 겁이 나서 시작조차 안 해봤다면 그댄 투덜대지 마라 좀 (Just bring the boys out) 주저하면 기회는 모두 너를 비켜가 가슴 펴고 나와봐라 좀 (Bring the boys out) 'Cause the girls bring the boys out Girls bring the boys out Girls bring the boys out Girls bring the boys out Girls' Generation make you feel the heat 전 세계가 너를 주목해 B-bring the boys out 세상을 이끌 남자 멋진 여자들 여기 모여라, *you know the girls* B-bring the boys out"
"Girls’ Generation (소녀시대)","소원을 말해봐 (Genie)","2009","K-Pop","아, 빨리 가고 싶다 아, 바다 좋다, 그쵸? Turn it up (Let's go) Just turn it up (빨리 달리고 싶다, let's go, woo, yes) That's right (Woah, woo, haha) Come on 소원을 말해봐 네 맘속에 있는 작은 꿈을 말해봐 네 머리에 있는 이상형을 그려봐 그리고 나를 봐 난 너의 genie야, 꿈이야, genie야 드림카를 타고 달려봐 넌 내 옆자리에 앉아 그저 내 이끌림 속에 모두 던져 가슴 벅차 터져 버려도 바람결에 날려 버려도 지금 이 순간 세상은 너의 것 그래요, 난 널 사랑해, 언제나 믿어 꿈도 열정도 다 주고 싶어 난 그대 소원을 이뤄주고 싶은 행운의 여신 소원을 말해봐 I'm genie for you boy (Come on) 소원을 말해봐 I'm genie for your wish 소원을 말해봐 I'm genie for your dream 내게만 말해봐 I'm genie for your world 소원을 말해봐 지루한 날들이 넌 지겹지 않니? 평범한 생활에 넌 묻혀버렸니? 이제 그만 깨어나 넌 나의 superstar, shining star, superstar 심장 소리 같은 떨림의 (떨림의) Harley 에 몸을 맡겨봐 (Yeah) 이제 이 세상은 오직 너의 무대 (Oh, woah) 환호 소리 같은 파도가 내 가슴엔 너의 체온이 (오직 너) 나는 너의 길 ,영원한 biggest fan 그래요, 난 널 사랑해, 언제나 믿어 (난 널 믿어) 꿈도 열정도 다 주고 싶어 난 그대 소원을 이뤄주고 싶은 (싶은; 이뤄줄게) 행운의 여신 소원을 말해봐 I'm genie for you boy (Come on) 소원을 말해봐 I'm genie for your wish (*Come on*) 소원을 말해봐 I'm genie for your dream 내게만 말해봐 I'm genie for your world 소원을 말해봐 Woo-hoo, let's go Aha, yeah Ahaha, ahaha, woo DJ, put it back on 그래요, 난 널 사랑해, 언제나 믿어 (Oh) 꿈도 열정도 다 주고 싶어 (싶어) 난 그대 소원을 이뤄주고 싶은 (싶은) 행운의 여신 (소원을 말해봐) 난 널 사랑해, 넌 나의 music (너의 fantasy를 숨김없이 말해봐) 난 널 사랑해, 넌 나의 기쁨 (나는 genie 길을 보여줄게) 난 널 사랑해, 난 너의 행운 (네가 가진 소원 숨김없이 말해봐) -이 되고 싶어 (너의 genie 내가 들어줄게) 소원을 말해봐 I'm genie for you boy 소원을 말해봐 I'm genie for your wish (Hey, baby) 소원을 말해봐 I'm genie for your dream (*Boy, uh-huh*) 내게만 말해봐 I'm genie for your world 소원을 말해봐 (Woah) I'm genie for you boy 소원을 말해봐 I'm genie for your wish 소원을 말해봐, 소원을 말해봐 (와, 나 바다 보고 싶어, 같이 가자) 소원을 말해봐, 소원을 말해봐 (같이 가자, let's go, yeah, woo) 소원을 말해봐, 소원을 말해봐 (Woo, haha, 가자, 가자) 소원을 말해봐 (Shh), 나한테만 말해봐 (어?; 다 나한테만 말해봐, ahaha)"
"Girls’ Generation (소녀시대)","The Boys (English Version)","2011","K-Pop","I can tell you're looking at me, I know what you see Any closer and you’ll feel the heat (GG) You don't have to pretend that you didn't notice me Every look will make it hard to breathe (T.R.X.) Bring the boys out Yeah, you know B-bring the boys out We bring the boys out, we bring the boys out Yeah B-bring the boys out Soon as I step on the scene, I know that they’ll be watching me Watching me (Get up) I'ma be the hottest in this spot, there ain't no stopping me (That's funny) Stopping me I know life is a mystery, I'm gonna make history I'm taking it from the start (Ah, ah, ah, ah) Call all emergency, I'm watching the phone ring (Ah, ah) I'm feeling this in my heart My boy (Ah, ah, ah) B-bring the boys out Girls’ Generation make you feel the heat And we’re doin' it, we can’t be beat B-bring the boys out We're born to win, better tell all your friends 'Cause we get it in, *you know the girls* B-bring the boys out Wanna know my secrets, but no, I'll never tell ’Cause I got the magic touch and I'm not trying to fail That's right (Yeah, fly high), and I (You, fly high) Can't deny, I know I can fly I know life is a mystery (Yeah), I'm gonna make history (Yeah) I'm taking it from the start (Ah, ah, ah, ah) Call all emergency (Yeah) I'm watching the phone ring (Come on, come on) I'm feeling this in my heart (Ha-ha-ha-ha-ha-ha) My heart (Ha-ha-ha-ha-ha-ha) B-bring the boys out (Bring the boys out) Girls' Generation make you feel the heat And we're doin' it, we can't be beat B-bring the boys out We're born to win, better tell all your friends 'Cause we get it in, *you know the girls* B-bring the boys out Girls bring the boys out I wanna dance right now We can show 'em how the girls get down Yes, we go for more than zero Number one, everyone should know, check this out All the boys, all the boys want my heart Better know how to rock and don't stop Oh, gee, we make it so hot Girls' Generation, we won't stop (B-bring the boys out) It's not a fantasy, this is right for me Livin' it like a star Can't get the best of me, I'ma be what I wanna be This is deep in my heart, my heart I can tell you're looking at me, I know what you see Any closer and you'll feel the heat (Just bring the boys out) You don't have to pretend that you didn't notice me Every look will make it hard to breathe (Bring the boys out) 'Cause the girls bring the boys out Girls bring the boys out Girls bring the boys out Girls bring the boys out Girls' Generation make you feel the heat And we're doin' it, we can't be beat B-bring the boys out We're born to win, better tell all your friends 'Cause we get it in, *you know the girls* B-bring the boys out"
"Girls’ Generation (소녀시대)","다시 만난 세계 (Into the New World)","2007","K-Pop","전해주고 싶어, 슬픈 시간이 다 흩어진 후에야 들리지만 눈을 감고 느껴봐 움직이는 마음 너를 향한 내 눈빛을 특별한 기적을 기다리지마 눈앞에선 우리의 거친 길은 알 수 없는 미래와 벽 바꾸지 않아 포기할 수 없어 변치 않을 사랑으로 지켜줘 상처 입은 내 맘까지 시선속에서 말은 필요없어 멈춰져버린 이 시간 사랑해 널 이 느낌 이대로 그려왔던 헤매임의 끝 이 세상 속에서 반복되는 슬픔 이젠 안녕 수많은 알 수 없는 길 속에 희미한 빛을 난 쫓아가 언제까지라도 함께 하는 거야 다시 만난 나의 세계 특별한 기적을 기다리지마 눈앞에선 우리의 거친 길은 알 수 없는 미래와 벽 바꾸지 않아 포기할 수 없어 변치 않을 사랑으로 지켜줘 상처 입은 내 맘까지 시선속에서 말은 필요없어 멈춰져버린 이 시간 사랑해 널 이 느낌 이대로 그려왔던 헤매임의 끝 이 세상 속에서 반복되는 슬픔 이젠 안녕 수많은 알 수 없는 길 속에 희미한 빛을 난 쫓아가 언제까지라도 함께 하는 거야 다시 만난 우리의 이렇게 까만 밤 홀로 느끼는 그대의 부드러운 숨결이 이 순간 따스하게 감겨오네 모든 나의 떨림 전할래 사랑해 널 이 느낌 이대로 (이대로) 그려왔던 헤매임의 끝 이 세상 속에서 반복되는 슬픔 이젠 안녕 (Woah, yeah) 널 생각만 해도 난 강해져 (Ooh-ooh-ooh-ooh) 울지 않게 나를 도와줘 (도와줘) 이 순간의 느낌 함께 하는 거야 다시 만난 우리의"
"Girls’ Generation (소녀시대)","All Night","2017","K-Pop","I like to party Ooh Ay, 알고 있잖아 All night, 우린 밤새도록 Alright, 웃고 놀 거야 'Cause we hot and sweet, baby 여름의 전류 귀를 간지럽힐 때 (Alright) 네 눈에 비친 불꽃놀이 흔들릴 때 (Alright) 바보처럼 다시 널 사랑하게 돼 All night, all night, all night 어떻게 지냈어 묻고 싶은데 넌 정말이지 좋아 보여서 나도 그냥 웃어버렸어 (Smile together) If we get it on, 사랑에 빠지면 무모한 이 입맞춤 계속되면 거짓말처럼 서로 녹아들어 (All night, all night, all night) 사랑이란 건 정해진 것 없어 흘러 넘치는 대로 가자, honey 이 밤의 fever 흠뻑 들이마셔 (All night, all night, all night) Hey, check, check, check, check it, let it go (Oh) 이 밤 파티 chillin', 깊이 점점 뜨거워지고 어찌할 바를 모른 우리들도 서로를 맴돌기만 하고 있고 So drop it, just drop it on the floor 그 날과 똑같은 너만의 베이비 페이스 (Alright) 좋아했던 스파이시 우디 그 향기에 (Alright) 알 수 없는 기분 마구 끌려가네 All night, all night, all night 이상해, 더 가까워진 것 같지 참 많은 일 있었어 우리 사이 밤새 다 얘기하고 싶어 (Oh, tonight) (Smile together) If we get it on, 사랑에 빠지면 무모한 이 입맞춤 계속되면 거짓말처럼 서로 녹아들어 (All night, all night, all night) 사랑이란 건 (사랑이란 건) 정해진 것 없어 (정해진 것 없어) 흘러 넘치는 대로 가자, honey (Honey) 이 밤의 fever (이 밤의 fever) 흠뻑 들이마셔 (흠뻑 들이마셔) (All night, all night, all night) (Ayy, ayy) Oh (Ayy, ayy, all night) (Oh, yeah) (Oh-oh, ooh-oh-oh) 함께라면 취한 듯 우린 붉은 석양 위를 날아 다시 사랑에 빠지자 이 밤 꼭 잡고 If we get it on (On; If we get it on), 사랑에 빠지면 (사랑에 빠지면) 무모한 이 입맞춤 계속되면 (되면) 거짓말처럼 (거짓말처럼) 서로 녹아들어 (서로 녹아들어) All night, all night, all night 사랑이란 건 (Ooh-ooh; 사랑이란 건) 정해진 것 없어 (정해진 것 없어) 흘러 넘치는 대로 가자, honey (Honey) 이 밤의 fever (이 밤의 fever) 흠뻑 들이마셔 (흠뻑 들이마셔) All night, all night, all night"
"Girls’ Generation (소녀시대)","I GOT A BOY","2013","K-Pop","Ayo, GG Yeah, yeah 시작해볼까? 어머, 얘 좀 봐라 얘 무슨 일이 있었길래 머리 잘랐대, 어? 어머, 또 얘 좀 보라고 머리부터 발끝까지 스타일이 바뀌었어 왜 그랬대? 궁금해 죽겠네 왜 그랬대? 말해봐봐 좀 Ha-ha-ha Ayy, let me introduce myself Here comes trouble, woo 따라해 Oh, oh-oh-eh-oh (Eh-eh, eh-eh) Oh-oh-eh-oh-oh-oh-oh-oh (Oh-oh, oh-oh) 너 잘났어 증말 지가 뭔데? 웃겨, 너무 콧대 센 거 아니? (Yeah, yeah) 나 보고 평범하단다, 얘 (어) 그 남자 완전 맘에 들었나 봐 말도 안돼, 말도 안돼 너무 예뻐지고 섹시해졌어 그 남자 때문이지? 물어볼 뻔했다니까 너 바꾼 화장품이 뭔지 사실, 나 첨 봤어 상처 입은 야수 같은 깊은 눈 *얘기만 해도 어질했다니깐* **너 잘났어 증말, 잘났어 증말** Oh (Here comes trouble), oh-oh-eh-oh (Hey, girl, listen) Oh-oh-eh-oh-oh-oh-oh-oh 너 잘났다 증말 (잘났어) Oh, oh-oh-eh-oh (Hey) Oh-oh-eh-oh-oh-oh-oh-oh (Na-na, na-na, hey) *너 잘났어 증말* Ayo, stop Let me put it down another way I got a boy 멋진, I got a boy 착한 I got a boy, handsome boy, 내 맘 다 가져간 I got a boy 멋진, I got a boy 착한 (Ha-ha-ha-ha) I got a boy, awesome boy, 완전 반했나 봐 (Yeah) 아, 내 왕자님 언제 이 몸을 구하러 와 주실 텐가요? 하얀 꿈처럼 날 품에 안아 올려 날아가 주시겠죠? 나 깜짝, 멘붕이야 그 사람은 내 민낯이 궁금하대 완전 맘에 들어 못 이긴 척 보여줘도 괜찮을까? Oh, 절대로 안 되지 (그치, 그치) 우리 지킬 건 지키자 (맞지, 맞지) 그의 맘을 모두 가질 때까지 이건 절대로 잊어버리지 말라구 Oh, oh-oh-eh-oh, oh-oh-eh-oh 밤을 새도 모자라, 다, 다 Oh, oh-oh-eh-oh, oh-oh-eh-oh 우리 최고 관심사, 다, 다 내 말 들어봐, 그 아이 너네 알지? 좀 어리지만 속은 꽉 찼어 어떨 땐 오빠처럼 듬직하지만 애교를 부릴 땐 넘 예뻐 죽겠어 Oh, oh-oh-eh-oh, oh-oh-eh-oh 너 미쳤어, 미쳤어 Oh, oh-oh-eh-oh, oh-oh-eh-oh 너 미쳤어, 미쳤어 난 정말 화가 나 죽겠어 내 남잔 날 여자로 안 보는걸 막연할 땐 어떡하면 내가 좋겠니? 질투라도 나게 해볼까? 속상해, 어떡해 나? (말도 안돼, 말도 안돼) Don't stop Let's bring it back to 1:40 I got a boy 멋진, I got a boy 착한 (Woo, come on) I got a boy, handsome boy, 내 맘 다 가져간 (That's right, let's go) I got a boy 멋진, I got a boy 착한 (Woo, here we go) I got a boy, awesome boy, 완전 반했나 봐 (Let's go) 언제나 내 곁엔 내 편이 돼주고 귀 기울여주는 너, 너 (너-어-어-어-어, 너-어-어-어-어) 난 이대로 지금 행복해 잘 될 거니까 I got a boy 멋진, I got a boy 착한 (아, 내 왕자님) I got a boy, handsome boy, 내 맘 다 가져간 (언제 이 몸을 구하러 와 주실 텐가요?) I got a boy 멋진, I got a boy 착한 (하얀 꿈처럼) I got a boy, awesome boy, 완전 반했나 봐 (날 품에 안아 올려 날아가 주시겠죠?) I got a boy 멋진, I got a boy 착한 (Oh, oh-oh-eh-oh) I got a boy, handsome boy, 내 맘 다 가져간 (Oh-oh-eh-oh) I got a boy 멋진, I got a boy 착한 (Oh, oh-oh-eh-oh) I got a boy, awesome boy, 완전 반했나 봐 (Oh-oh-eh-oh) I got a boy 멋진"
"Girls’ Generation (소녀시대)","FOREVER 1","2022","K-Pop","Forever one It's love, it's love We're not stopping! 네가 머문 이 세상이 더 아름다운 건 겁 없이 외치던 말 '사랑해 너를' 영원하기에 (You and I) 터지는 눈물이, 말하잖아 난 그냥 전부 던진 거야 아무런 망설임 따위도 멋대로 끌렸던 그대로 *Oh, my baby, 달려가 안을게* I love 너의 모든 것, 내 전부인 너 우리는 영원, we are one 전율 속에 뜨거운 그 맘을 던져 Just like a love bomb, we are one Girls, we are forever (Yeah, we are, we're still forever one) It's now or never (We keep on, we're still forever one) Yeah, we're forever (Yeah, wе are, we're still forеver one) (Ever one, ever one, ever one) 날 꼭 안아, 절대 놓치지 마, ah 가슴이 뛰잖아 다시는 아파하지 마 너의 마음을 우린 다 알아 (*다 알아*) 내 곁에 있어 줘 이 순간도 마지막처럼 You know, your love is crazy, 항상 그랬지 *Oh, my baby, 사랑해 기억해* I love 너의 모든 것, 내 전부인 너 우리는 영원, we are one 전율 속에 뜨거운 그 맘을 던져 Just like a love bomb, we are one Girls, we are forever (Yeah, we are, we're still forever one) It's now or never (We keep on, we're still forever one) Yeah, we're forever (Yeah, we are, we're still forever one) (Ever one, ever one, ever one) 언제나 너의 곁에 있고 싶은데 널 생각하면 강해져 There's no one like you, no one like you 우리 꼭 영원하자 우리 머문 이 세상에서 네게 말했어 다시 태어나도 널 사랑할게 'Cause we are the one (Ooh) I love 너의 모든 것, 내 전부인 너 우리는 영원, we are one (Ooh, ooh-ooh, ooh-ooh) 전율 속에 (*그 전율 속에, eh-eh*) 뜨거운 그 맘을 던져 **Just like a love** bomb, we are one Girls, we are forever (Yeah, we are, we're still forever one) It's now or never (We keep on, we're still forever one) Yeah, we're forever (Yeah, we are, we're still forever one) (Ever one, ever one, ever one)"
"Girls’ Generation (소녀시대)","Run Devil Run","2010","K-Pop","똑바로 해, 넌 정말 bad boy 사랑보단 호기심뿐 그 동안 난 너 땜에 깜빡 속아서 넘어간 거야 넌 재미없어, 매너 없어 넌 devil, devil, 넌, 넌 네 핸드폰 (Oh) 수많은 남잔 (Oh) 한 글자만 (한 글자만; Oh) 바꾼 여자 (Oh) 내 코까지 (Oh) 역겨운 perfume (Oh) 누구 건지 (누구 건지; Oh) 설명해봐 (-봐-봐) 넌 나 몰래 누굴 만나는 끔찍한 그 버릇 못 고쳤니? 뛰어봐도 손바닥 안인걸 You better run, run, run, run, run 더는 못 봐, 걷어차줄래? You better run, run, run, run, run 날 붙잡아도 관심 꺼둘래, hey 더 멋진 내가 되는 날 (Ah-ah-ah) 갚아주겠어, 잊지마 (Ah-ah) You better run, run, run, run, run 딱 걸렸어, 약 올렸어 Run, devil, devil, run, run 내 곁에서 (Oh) 살며시 흘깃 (Oh) 다른 여잘 (Oh) 꼭 훑어봐 (Oh) 나 없을 땐 (없을 땐; Oh) 넌 super playboy (Oh) 고갤 들어, ah, 대답해봐 (대답해봐) 넌 재미없어, 매너 없어 (Ah-ah-ah) 넌 devil, devil, 넌, 넌 You better run, run, run, run, run 더는 못 봐, 걷어차줄래 You better run, run, run, run, run 날 붙잡아도 관심 꺼둘래, hey 더 멋진 내가 되는 날 (Ah-ah-ah) 갚아주겠어, 잊지마 (Ah-ah) You better run, run, run, run, run 딱 걸렸어, 약 올렸어 Run, devil, devil, run, run 넌 재미없어, 매너 없어 Run, devil, devil, run, run 얘 나 같은 애 어디도 없어 잔머리 굴려서 실망했어 난 걔네들보다 더 대단해 너 그렇게 커서 뭐 될래? 까불지 말랬지 널 사랑해줄 때 잘하랬지 You better run, run, run, run, run 더는 못 봐, 걷어차줄래 You better *run, run, run, run, run* 날 붙잡아도 관심 꺼둘래, hey 더 멋진 내가 되는 날 (Ah-ah-ah) 갚아주겠어, 잊지마 (Ah-ah) You better run, run, run, run, run (**You better run, run, run**) 이 넓은 세상 반은 남자 너 하나 빠져봤자 꼭 나만 봐줄 멋진 남자 난 기다릴래 혼자"
"Girls’ Generation (소녀시대)","Holiday","2017","K-Pop","Ho-ho-holiday, ho-ho-holiday, hee Ho-ho-holiday, ho-ho-holiday I’m feeling good, 이 날을 기다려왔어 처음 만난 그 순간처럼 다시 만난 너와 나 I’m feeling cool, 이제야 완벽해졌어 네 곁에 있는 이 순간 모든 게 달라졌어, yeah Baby, baby, 널 모두 보여줘, 좀 더 다가올래? 걸음을 옮겨, 어디든 좋아, let’s go party 타오르는 저 불빛 아래서 이젠 즐겨볼래 머리 속은 비우고 모든 걸 내게 던져 Hey, 오늘이 우리 holiday 멋진 날이 온 거야, 한참 기다린 순간 Hey, 특별해, 우리 holiday 너와 나만을 위한 하루가 될 수 있게 지쳤던 맘은 던져버려 여기 너와 나 함께 즐기면 돼, oh-oh Ho-ho-holiday (Hey), ho-ho-holiday, hee (Ayy, yeah) Ho-ho-holiday, ho-ho-holiday (Ha) Volume을 높여봐, feel the beat (Ooh) 지금 이 rhythm을 느껴봐, feeling good (Ooh-ooh) You know I'm hot, hot, hot, hot (Ooh-ooh) 좀 더 뜨거워지는 너와 나의 daylight Hey, 모든 걸 던지고 나와 party 이 행복이 영원할 거라 믿어, honey Baby, baby, 난 멈추지 않아, 계속 달려갈래 Rhythm을 따라 기분을 내봐, shake your body 뜨거워진 이 무대 위에서 같이 놀아볼래? 복잡한 건 지우고 모든 걸 내게 맡겨 Hey, 오늘이 우리 holiday 멋진 날이 온 거야, 한참 기다린 순간 Hey, 특별해, 우리 holiday 너와 나만을 위한 하루가 될 수 있게 지쳤던 맘은 던져버려 여기 너와 나 함께 즐기면 돼, oh Ho-ho-holiday, ho-ho-holiday, hee Ho-ho-holiday (Woo), ho-ho-holiday (Hot, hot, hot) 눈부신 너와 나의 지난 얘기 (Hot, hot, hot) 더 뜨거워진 우리 사이 (Hot, hot, hot) 꼭 잡은 두 손 느껴지니? (Hot, hot, hot) Ooh, yeah, yeah, yeah, hey Hey, 우리들만의 holiday (Ooh) 지친 하룰 벗어나, 짜릿함에 날 맡겨 Hey, 너무 완벽한 holiday (Holiday, oh) 오늘이 가기 전에 좀 더 즐기는 거야 이대로, 맘이 가는 대로 (*맘이 가는 대로, oh*) 특별한 날을 만들어 너와 나 (Hoo) Ho-ho-holiday (Woo), ho-ho-holiday, hee (Ayy, yeah) Ho-ho-holiday It's a holiday, yeah"
"SHINee","혜야 (Y Si Fuera Ella)","2008","K-Pop","혜야 미안하단 말은 말야 언젠가 아주 먼 그 때 마지막의 마지막에 하지 않을래 그래야 지금 이 아픈 시간도 훗날 좋은 추억이라 웃으며 말하고 있을 우리 일 테니까 말이야, oh-oh 혜야 너는 말했었지 그저 좋은 친구의 가슴으로 날 사랑하는 것이라 영원한 거라고 그런 말 다신 하지마 네겐 너무 가벼운 그러나 내겐 너무 무거운 이 마음이 너를 힘들게 했구나 조금은 물러설게 기다릴게 니가 편하도록 멀리 서있을게 이리 애원하잖아 혜야 어찌 떠나려는 거야 웃는 그 눈으로 안녕이란 잔인한 말은 나를 죽이고 숨이 멈춰 행복하게 해주던 그 멜로디가 아직 너무 찬란하다 제발 버리지마 버리지마 살고 싶지 않아 어찌하나 너 없는 날 어찌하나 아예 모른 채 살 것을 이렇게 미치도록 슬플 줄이야 혜야 어찌 떠나려는 거야 안녕이란 그런 잔인한 말로 떠나버리는 너를 원망하겠지 Oh, 제발, oh 가지 말아 혜야, oh, oh 혜야 너는 말했었지 그저 친구의 가슴으로 사랑하는 것이라 영원 하다고 그런 말 다신 하지마 네겐 너무 가벼운 그러나 내겐 너무 무거운 이 마음이 너를 힘들게 했구나 조금은 물러설게 기다릴게 니가 편하도록 멀리 서있을게 이리 애원하잖아 혜야 어찌 떠나려는 거야 안녕이란 그런 잔인한 말로 떠나버리는 너를 원망하겠지 Oh, 제발 가지 말아 혜야, oh-oh, oh-oh 아예 모른 채 살 것을 이렇게 미치도록 슬플 줄이야 혜야 나를 떠나려는 거야 안녕이란 그런 잔인한 인사뿐이었던 너를 원망하고 또 원망하겠지 혜야 제발, oh 가지 말아 혜야, oh Hmm, no, no 가지 말아 혜야, ooh"
